index	par_id	category	region	text	label	subgroup
3403	@@14277755	poor-families	za	The government had invested heavily to assist students who come from poor families through the National Student Financial Aid Scheme or NSFAS , Qonde said , and the fund would be strengthened to progressively implement free higher education for the poor .	0	poverty
3424	@@40060939	poor-families	sg	Uttar Pradesh Chief Minister Yogi Adityanath on Saturday asserted that the state government has so far provided houses to 11 lakh poor families in rural areas under the Pradhan Mantri Awas Yojana ( PMAY ) .	0	poverty
3433	@@1828548	poor-families	tz	Coming from poor families , most are not given pocket money to buy snacks at school . So they spend the whole day on empty stomachs which is why some end up fainting .	1	poverty
3434	@@23325397	poor-families	hk	Dozens of children and parents from poor families marched to Government House in Central today , ( pictured ) , urging the administration to tackle inter-generational poverty .	0	poverty
3438	@@18757625	poor-families	ph	He pointed out that the effects of inflation on the poor families are different from middle class families , saying that a middle class family can cope if there 's an increase in food prices , but the poor can not because it 's really very difficult for them to earn that huge amount .	1	poverty
3439	@@3759271	poor-families	us	They were best buddies growing up in Ashley , quit school to help their family financially and later joined the Civilian Conservation Corps , the military-like federal program during the Depression that provided unskilled manual labor jobs to men from poor families .	1	poverty
3442	@@995380	poor-families	us	"Southeast Louisiana bucked national trends and became less poor than it was a decade ago , largely because of new investment due to rebuilding efforts and because of the post-Hurricane Katrina diaspora , which forced many of the city 's poor families to find housing outside the region , according to an analysis of U.S. census data released Thursday by the Greater New Orleans Community Data Center . Calling the post-Katrina exodus "" the largest population displacement since the Dust Bowl , "" the study noted that it "" changed the map of poverty "" in the 13-parish region considered southeast Louisiana . Between 1999 and 2010 , parishes that flooded after Katrina lost thousands of their poor residents : Orleans Parish lost 50,000 , St. Bernard lost 4,000 and Plaquemines lost nearly 2,400 ."	0	poverty
3456	@@18305959	poor-families	pk	""" The federal government is making tall claims regarding up-gradation of the public sector schools but the ground situation indicates that thousands of children belonging to poor families lack educational facilities in the city , "" he said ."	0	poverty
3466	@@3726356	poor-families	ca	Bernard also denies the act unfairly targets poor families . She said the legislation has nothing to do with a family 's income and everything to do with people 's ability to parent .	0	poverty
3467	@@14100484	poor-families	za	""" The Woodstock Hub 's directors now know that they can not follow through with their plans to evict poor families onto the street . Saturday 's occupation showed that Bromwell has the power and support to stop some of Cape Town 's biggest developers in their tracks . This sets a precedent for all poor people wanting to remain and find homes close to the inner city . They can fight back . """	0	poverty
