index	par_id	category	region	text	label	subgroup
3035	@@2861444	in-need	lk	Sri Lankan politics is really about how good a salesman you are . The voter patterns in the post independent country suggests that if the package on offer is attractive , very little interest is placed on the contents . Sadly that has also had its more than safe share of inclusion in the candidates the country continues to represent . The ramifications of this foolhardy approach to a country acutely in need of peace and reconciliation can not be emphasised more . It is such dangerous politics that has witnessed the pass of some of the most brazen legislation of late .	0	homelessness
3036	@@23894807	in-need	za	At the back De Bruin needs to restore the midfield pairing of Harold Vorster - who did n't feature against the Jaguares - and Lionel Mapoe , with Rohan Janse van Rensburg playing off the bench .	0	homelessness
3037	@@20321273	homeless	nz	On the day of the first head-to-head debate , National shoved $27m into housing for the homeless at the City Mission -- helpful . But too bloody slow . Addressing rough sleeping -- one of the last things National did -- behind everything else .	1	homelessness
3038	@@4514829	in-need	jm	Glaze said the equipment ODPEM possesses has been in its stockpile for six to seven years . In addition to booms , skimmers and dispersants , he said ODPEM was in need of special boats built to tackle spills .	0	homelessness
3048	@@20718640	homeless	ng	At Umuezeata , near Ekeata , Ikeduru Local Council , two houses were also felled after flood submerged them , while several others had their property floating away on top of floodwaters , leaving the residents homeless.Also , in Oboama , Ezinihitte Local Council , flood destroyed various property , rendering the roads in the community and adjoining areas impassable .	0	homelessness
3052	@@15805252	homeless	us	It was 70-year-old Ron Brown , a homeless man Rendina had come to know .	0	homelessness
3057	@@4681190	in-need	bd	In the capital Kathmandu , about 200 people protested outside parliament , asking for more buses to go to their homes in remote parts of the Himalayan nation and to hasten the distribution of aid that has flooded into the country but been slow to reach those in need .	0	homelessness
3063	@@25135137	homeless	in	The Seattle City Council passed legislation on Tuesday to repeal a head tax that would have required local businesses with gross revenue above $20 million to pay $275 annually for every full-time worker in the city as a means to fund its growing homelessness crisis . Seattle Mayor Jenny Durkan is expected to sign the repeal into law .	0	homelessness
3071	@@9452840	in-need	ke	""" It 's really disappointing that some politicians want to make political capital out of the unfortunate incident that happened which was their own creation . I wanted the former leader to be buried without political intrigues and I had to think quickly . Therefore , I am ready to purchase the public address system for the churches that are in need , "" he said ."	0	homelessness
3077	@@14728507	in-need	ph	Irvin launched the Portraits of Hope Project where he photographs people and raises funds for various individuals or institutions in need of financial support .	0	homelessness
3079	@@4210048	in-need	lk	Using poetic language , unnecessary descriptions at the beginning of a story , bringing in needless arguments and debates as the story develops , relating the story in the first person and changing midstream were seen as weaknesses .	0	homelessness
3095	@@4698873	homeless	jm	For example , in the United States , we have found that sex trafficking occurs in street prostitution , massage parlours , and brothels . Labour trafficking is most often found in domestic service , agriculture , manufacturing , hospitality , construction , and strip club dancing . We have also found that runaways , missing children and homeless youth are especially vulnerable to trafficking . Human trafficking exists in the United States , in Jamaica , and across the globe , and no government is doing a perfect job . But , we can all strive for improvement .	0	homelessness
3099	@@4166684	homeless	za	Others , such as Georgina Matabane , a Lotus Gardens resident who was left homeless after being evicted from a house she occupied illegally , argue that Phahlane is a troublemaker who has brought misery to many .	0	homelessness
3103	@@24524891	in-need	pk	""" Also , foreign policies are one of the main foundations of his support within the country . Putin needs to guarantee national unity , and for this he needs an enemy . """	0	homelessness
3104	@@4531400	homeless	bd	Over 50 chars in Patuakhali went under 4-5 feet deep water making around 20,000 people homeless .	0	homelessness
3106	@@4917686	homeless	ph	Benny Wasserman , 81 , ( C ) stands with other people dressed as Albert Einstein as they gather to establish a Guinness world record for the largest Einstein gathering , to raise money for School on Wheels and homeless children 's education , in Los Angeles , California , June 27 , 2015 .	1	homelessness
3111	@@4515170	in-need	jm	JAMAICA is currently in need of critical equipment to clean up an oil spill should one occur in the island 's territorial waters , according to director general of the Office of Disaster Preparedness and Emergency Management ( ODPEM ) Ronald Jackson .	0	homelessness
3122	@@16293848	homeless	ke	Hundreds of residents homeless after their houses were demolished in Eldas	0	homelessness
3127	@@1816171	homeless	tz	At least 23 people were killed in the disaster and 4,909 people were displaced . Businesses were forced to close and thousands were left homeless as the city became inundated with floods .	0	homelessness
